,id_target,disposition,period,duration
5759,79292541,CANDIDATE,2.2785094,2.0371051
5764,92992033,CANDIDATE,4.90765,3.753
5766,35582553,CANDIDATE,0.9358498,1.6300841
5768,72090501,CANDIDATE,1.0697877,1.979
5771,35009898,CANDIDATE,1.5275657,1.12
5775,48476907,CANDIDATE,4.7192836,1.7408423
5776,48476908,CANDIDATE,4.7192773,1.7666758
5780,54962195,CANDIDATE,2.5989052,1.5907992
5781,54962195,CANDIDATE,4.6955673,1.9384513
5782,54962195,CANDIDATE,7.1027467,2.149938
5788,124573851,CANDIDATE,3.9451347,2.9227849
5791,151825527,CANDIDATE,3.6335735,1.7809077
5795,219187649,CANDIDATE,2.150451,1.573366
5797,294395926,CANDIDATE,11.3298683,4.2410786
5800,410450228,CANDIDATE,15.7784931,3.3857406
5803,462162948,CANDIDATE,19.8507158,2.4695911
5805,339857675,CANDIDATE,3.5137767,1.6884834
5806,74534430,CANDIDATE,36.2995129,4.4333923
5814,55559618,CANDIDATE,21.3765763,4.15
5817,77156829,CANDIDATE,4.9652069,0.9361524
5819,141527579,CANDIDATE,15.0867027,2.1082018
5820,149302744,CANDIDATE,14.8010831,3.5692856
5821,149302744,CANDIDATE,33.63377,5.6784551
5822,149302744,CANDIDATE,672.6366236,7.4883769
5828,237914496,CANDIDATE,3.5681615,1.4543344
5829,237928815,CANDIDATE,8.6729468,3.0509297
5830,237928815,CANDIDATE,22.5683342,4.217154
5832,391904697,CANDIDATE,47.0193803,5.7022984
5833,219345200,CANDIDATE,719.0381327,5.4244096
5834,167342439,CANDIDATE,52.7991673,6.0159162
5837,396720998,CANDIDATE,777.0516742,4.3877266
5839,38510224,CANDIDATE,18.3841827,3.6024351
5840,38510224,CANDIDATE,35.9427986,2.6194093
5841,150151262,CANDIDATE,9.5313851,1.564
5842,150151262,CANDIDATE,51.6992365,4.422
5844,150151262,CANDIDATE,84.8403392,4.923
5845,167600516,CANDIDATE,35.9995671,4.3809867
5846,167600516,CANDIDATE,1.8715139,1.0161996
5847,219195044,CANDIDATE,4.3239398,1.372
5848,219195044,CANDIDATE,10.1775253,2.0928209
5849,271971130,CANDIDATE,19.2879717,2.0923185
5855,38571020,CANDIDATE,12.2876259,4.8295083
5856,38509907,CANDIDATE,15.3003113,3.0833551
5857,177077336,CANDIDATE,1.417866,1.386
5858,339961200,CANDIDATE,3.2126472,0.499
5861,149788158,CANDIDATE,4.7244442,0.999
5862,96097215,CANDIDATE,1.60245,0.312
5863,144138509,CANDIDATE,,2.1346592
5868,106402532,CANDIDATE,4.8847827,2.651359
5869,146846569,CANDIDATE,4.7535215,1.067858
5874,260304800,CANDIDATE,3.4405974,2.486
5875,279425357,CANDIDATE,9.0150283,1.5474455
5876,310009611,CANDIDATE,2.1312313,3.051
5877,359271092,CANDIDATE,7.5768707,2.257126
5879,434486077,CANDIDATE,2.2284671,1.5708912
5882,167418903,CANDIDATE,10.980302,1.597
5890,72985822,CANDIDATE,3.8639768,2.0935118
5892,73649615,CANDIDATE,1.2392528,1.1492706
5893,130924120,CANDIDATE,17.4680787,3.38
5897,165317334,CANDIDATE,10.5558665,2.8921042
5898,178709444,CANDIDATE,3.4716808,1.3816978
5908,277634430,CANDIDATE,2.3260077,0.9960868
5909,286864983,CANDIDATE,11.0162412,3.445
5910,286864983,CANDIDATE,,4.4569346
5916,334305570,CANDIDATE,8.3008553,4.7925921
5917,335630746,CANDIDATE,4.6336155,3.557
5918,374095457,CANDIDATE,0.7839124,1.6509072
5921,429358906,CANDIDATE,8.0239925,1.7628766
5922,451645081,CANDIDATE,8.1125147,2.0330298
5923,460984940,CANDIDATE,2.7970207,2.4223125
5924,374829238,CANDIDATE,18.626388,15.6904223
5925,375059587,CANDIDATE,12.6693176,4.87697
5926,375059587,CANDIDATE,38.5540681,6.7556615
5927,350584963,CANDIDATE,2.1263258,2.5553711
5928,349829627,CANDIDATE,6.4871557,2.1325588
5929,300710077,CANDIDATE,5.4469907,1.5712123
5930,300710077,CANDIDATE,12.9706028,2.1262587
5931,300710077,CANDIDATE,8.0433669,2.5355214
5932,308994098,CANDIDATE,199.5768676,11.7048587
5933,308994098,CANDIDATE,41.017478,7.9568636
5934,306472057,CANDIDATE,139.3036006,12.0859165
5937,299945285,CANDIDATE,52.3966595,8.447927
5938,278895705,CANDIDATE,8.7609931,0.9136397
5940,271596225,CANDIDATE,1.8008063,1.1261986
5941,271596225,CANDIDATE,4.1400027,1.0523727
5942,271596225,CANDIDATE,2.7309551,1.3529822
5944,255685030,CANDIDATE,5.5451984,2.2845824
5946,177258735,CANDIDATE,0.7757025,1.0699231
5947,167303382,CANDIDATE,3.6938376,1.9203674
5949,41227743,CANDIDATE,2.8376065,3.689
5950,38460940,CANDIDATE,4.1177649,1.212675
5951,33831980,CANDIDATE,21.9165403,3.504906
5952,30853470,CANDIDATE,5.2702297,2.1191884
5953,30122649,CANDIDATE,9.7394089,3.5625788
5955,388106759,CANDIDATE,28.3058244,4.9291748
5956,388106759,CANDIDATE,90.849271,9.9324566
5957,100757807,CANDIDATE,25.1760133,4.418
5958,363914762,CANDIDATE,13.8665912,6.491
5961,102840239,CANDIDATE,11.197299,3.167
5970,158978373,CANDIDATE,13.5337577,3.7353318
5976,276128561,CANDIDATE,3.2877916,2.3400995
5977,281924357,CANDIDATE,15.0405206,2.2703433
5982,405700729,CANDIDATE,4.7920082,1.2383742
5984,440887364,CANDIDATE,3.8167262,1.602
5989,238932509,CANDIDATE,3.4934316,1.453
5990,141768070,CANDIDATE,2.7863839,1.585
5995,231289421,CANDIDATE,3.2063346,3.122
5999,40083958,CANDIDATE,0.6296,0.309
6000,29918916,CANDIDATE,4.9466474,3.307819
6001,138727432,CANDIDATE,6.8646554,4.725
6003,269558487,CANDIDATE,1.8301156,1.018
6006,198008005,CANDIDATE,3.2797282,3.5187009
6007,150430484,CANDIDATE,5.1543182,0.89
6008,321011127,CANDIDATE,6.4535152,2.202
6010,309254930,CANDIDATE,3.3102136,2.6948383
6011,238898571,CANDIDATE,0.5251203,1.1416709
6012,231728511,CANDIDATE,0.5206687,0.5708161
6015,358460246,CANDIDATE,15.4043559,4.6196909
6018,219229644,CANDIDATE,22.0379547,2.5061632
6019,219344917,CANDIDATE,14.362738,3.2043798
6020,220459826,CANDIDATE,2.2395609,0.998
6021,220459826,CANDIDATE,4.9727601,0.681897
6022,237920046,CANDIDATE,5.9312051,2.0577033
6023,232025086,CANDIDATE,5.9049186,4.3926376
6024,14165625,CANDIDATE,11.020153,3.638535
6025,32497972,CANDIDATE,29.4829022,2.3634407
6029,34077285,CANDIDATE,6.3872524,2.608
6030,34077285,CANDIDATE,2.5735943,2.4810064
6031,34077285,CANDIDATE,14.3318853,1.596
6034,123846039,CANDIDATE,10.0588733,3.6798142
6044,123958679,CANDIDATE,5.6148305,3.829
6050,177162886,CANDIDATE,12.8461782,2.883
6051,210873792,CANDIDATE,4.8494108,5.2266368
6052,214361331,CANDIDATE,3.2308423,0.9282699
6054,238197638,CANDIDATE,7.2766004,4.626
6055,261257684,CANDIDATE,10.8772679,2.9077024
6056,261257684,CANDIDATE,83.9996067,5.0810306
6058,298372701,CANDIDATE,1.6647837,1.162
6059,305424003,CANDIDATE,4.5849129,5.2493974
6060,350153977,CANDIDATE,3.1837961,2.045
6062,369327947,CANDIDATE,2.0290882,0.6939812
6064,406941612,CANDIDATE,4.6780703,1.491
6065,407126408,CANDIDATE,11.094122,3.309572
6069,207237016,CANDIDATE,26.4126931,2.956
6073,278775625,CANDIDATE,5.1287186,1.895
6076,382068562,CANDIDATE,12.1273927,1.859
6078,176796997,CANDIDATE,1.8001564,1.2253337
6081,175532955,CANDIDATE,5.830149,2.618
6082,100921768,CANDIDATE,4.90038,3.506
6083,206474443,CANDIDATE,3.2452094,2.722
6084,260417932,CANDIDATE,19.3103369,3.6896987
6085,260417932,CANDIDATE,7.9856481,2.729
6086,260130483,CANDIDATE,88.9349517,8.3176929
6087,220475245,CANDIDATE,3.781737,2.192
6089,278198753,CANDIDATE,7.9365475,1.667
6091,332660150,CANDIDATE,8.8073507,4.264
6092,67772767,CANDIDATE,7.6107227,4.249
6094,408137826,CANDIDATE,8.5145626,3.78
6096,399871011,CANDIDATE,12.35611,5.963
6098,167714792,CANDIDATE,0.9298045,1.203
6105,319312479,CANDIDATE,1.79011,1.372
6116,25799609,CANDIDATE,11.1179704,4.435
6123,174599051,CANDIDATE,4.985636,3.736
6131,73038411,CANDIDATE,13.1659602,4.863
6134,127476180,CANDIDATE,1.60374,2.104
6143,88684250,CANDIDATE,4.587373,4.5
6144,7561203,CANDIDATE,2.4840296,2.1975502
6146,259353953,CANDIDATE,1.461071,1.0920876
